,open,high,low,close,volume,trade_count,vwap,sma5,sma10,sma20,sma50,sma100,sma200,ema13,ema485,std,lower20,upper20,rsi,macd_delta,stochastic_delta,plus_di,minus_di,adx_smooth,kijun_sen,tenkan_sen,senkou_span_a,senkou_span_b,obv
2021-03-24,1674.7,1740.4,1542.8,1574.8,204.254,212.0,1600.8028870916,1670.1,1734.4,1763.98,1715.19,1380.0464000000002,908.074,1713.046186574585,1641.0437589000871,80.17574820355718,1603.6285035928856,1924.3314964071144,44.46747648077429,-12.244698748536823,7.083017172581608,19.64234161190935,29.45621672050135,13.338337480605983,1615.55,1705.3,1660.425,1664.8,50236.09599999999
2021-03-25,1581.6,1627.1,1569.2,1619.0,351.993,170.0,1676.1883284611,1652.42,1727.4299999999998,1765.5349999999999,1716.4820000000002,1390.5514,914.81745,1710.4110170639299,1643.2079060414085,78.49586151511559,1608.5432769697686,1922.526723030231,49.192827047425254,-9.63855102063351,16.406381192275386,24.298085066167307,27.27468391312977,13.740788536058885,1682.4,1705.3,1693.85,1664.8,50588.08899999999
2021-03-26,1618.5,1715.5,1614.6,1694.6,127.483,121.0,1709.7352925488,1656.42,1716.2600000000002,1763.8,1717.636,1401.4244,921.7309,1711.5380146262255,1646.2422779915992,79.13463843349638,1605.530723133007,1922.0692768669928,50.61163148573295,-6.814779316803309,13.583695901076247,25.682633811239906,27.449682365110355,13.159085029815522,1693.4,1705.3,1699.35,1664.8,50715.57199999999
2021-03-27,1700.2,1731.9,1670.5,1718.3,199.388,114.0,1683.0000672056,1660.3399999999997,1706.98,1756.6050000000002,1719.1080000000002,1411.7999,928.33605,1709.1754411081934,1648.212503759379,78.51875237801602,1599.567495243968,1913.6425047560324,49.15822868720802,-5.381433514599392,2.1112845173298567,24.010049571089713,25.933553091814794,12.459385511024873,1693.4,1705.3,1699.35,1664.8,50516.183999999994
2021-03-28,1710.8,1720.0,1666.9,1695.0,542.526,263.0,1798.5755897413,1707.6200000000001,1703.9599999999998,1756.935,1723.2060000000001,1423.3764,935.6047500000001,1723.7503780927373,1654.7985525707516,78.73334919206853,1599.4683016158629,1914.401698384137,55.95180776113208,-0.8126635121901915,23.08251748251748,31.250957550064257,24.019558397476498,11.891629349554972,1693.4,1691.3,1692.35,1664.8,51058.70999999999
2021-03-29,1695.5,1839.8,1687.3,1811.2,435.827,171.0,1838.2427743118,1748.0600000000002,1709.08,1759.0549999999998,1724.638,1435.1552,942.85725,1737.6717526509178,1661.5225246808345,79.85638030239161,1599.3422393952167,1918.767760604783,56.49062240193886,2.2586215906811784,13.969230769230762,31.18671545721571,22.527592216598823,11.992268656821707,1695.25,1703.65,1699.45,1664.8,51494.53699999999
2021-03-30,1799.5,1864.5,1799.5,1821.2,1288.105,369.0,1872.6493319256,1791.3,1721.86,1764.1950000000002,1726.7820000000002,1448.1239,950.4667,1762.4043594150723,1671.5953212518223,85.91954652464246,1592.3559069507153,1936.034093049285,61.084000362073894,6.5323437546706415,4.61397378804601,33.4199586522416,21.646999505560434,12.313986630286832,1731.0,1744.9,1737.95,1664.8,52782.64199999999
2021-03-31,1822.4,1947.0,1774.5,1910.8,3942.383,423.0,1985.0192610408,1845.3200000000002,1750.8700000000001,1775.1299999999999,1732.1559999999997,1461.9164,958.5836999999999,1794.689450927205,1684.3967046908244,98.86593498268353,1577.398130034633,1972.8618699653669,64.57242344553464,10.87463704039023,4.7371016081631865,34.92861539279179,19.751936795010426,12.994042546056084,1776.1999999999998,1776.1999999999998,1776.1999999999998,1664.8,56725.024999999994
2021-04-01,1916.6,2009.6,1888.7,1988.4,1789.356,309.0,2077.8689740331,1925.06,1792.7,1784.7849999999999,1738.856,1477.0346000000002,967.18005,1837.4052436518903,1700.935692349273,118.18824084908026,1548.4085183018394,2021.1614816981603,68.67572406055174,15.73775681987328,-1.44218404160236,39.186291633028446,17.027560439342327,14.107916220343046,1845.1999999999998,1858.4,1851.8,1719.4499999999998,58514.380999999994
2021-04-02,1996.5,2147.6,1985.1,2093.7,4308.66,309.0,2083.4756695353,1966.28,1836.95,1792.4850000000001,1742.078,1491.1248,975.46885,1863.1044945587628,1713.7191869125127,127.68751417033776,1537.1099716593246,2047.8600283406756,62.976447650523866,15.276215816082159,-9.87834258239144,35.255819902547536,15.529929914992211,15.912879584277375,1845.1999999999998,1881.1,1863.1499999999999,1719.4499999999998,54205.72099999999
2021-04-03,2098.3,2128.4,1981.8,2017.3,279.865,102.0,2064.4020073964,2008.2400000000002,1878.15,1806.275,1745.9959999999999,1505.1075,983.73265,1887.0895667646537,1726.5396706724407,137.43689051706681,1531.4012189658665,2081.1487810341337,63.560432498525806,14.218339945365347,-2.7006172839506064,32.25659602497964,14.208793809045774,17.5506303768053,1845.1999999999998,1907.25,1876.225,1719.4499999999998,54485.58599999999
2021-04-04,2010.3,2090.6,2006.7,2031.0,3200.017,340.0,2119.4313268961,2049.34,1920.3200000000002,1823.875,1753.822,1519.8406999999997,992.3891500000001,1919.8339143697033,1742.2888087228635,152.63295474765673,1518.6090905046865,2129.1409094953133,67.04579155163152,14.895226690702238,9.629009894934669,33.951531550020185,13.232927356528334,19.09725821885548,1847.75,1909.8,1878.775,1722.0,57685.60299999999
2021-04-05,2028.5,2152.7,2010.0,2116.3,1844.355,316.0,2093.1966492893,2069.48,1957.4,1836.8300000000004,1759.5380000000002,1533.7051000000001,1000.91325,1944.0147837454601,1756.3024459698806,163.2308981167482,1510.368203766504,2163.291796233497,64.91365540499491,13.252318480535571,1.4638046743719428,31.250927443941013,12.18034161671164,20.869583231940066,1847.75,1920.0,1883.875,1722.0,55841.247999999985
2021-04-06,2134.5,2134.5,2049.9,2089.1,1580.959,321.0,1992.8800822159,2054.88,1989.9699999999998,1848.475,1765.098,1546.8980999999999,1009.1099,1954.9698146389658,1766.985953707199,167.56769341075338,1513.3396131784932,2183.610386821507,59.766436334420405,9.089786240122073,-9.616028475034824,29.392987616006376,18.91019764968381,22.402008776833146,1847.75,1963.6,1905.675,1722.0,54260.28899999998
2021-04-07,2091.3,2109.2,1932.0,2020.7,446.341,144.0,2062.313891845,2066.0800000000004,2016.1800000000003,1860.0700000000002,1768.63,1560.3357999999998,1017.6048,1971.8741268333995,1779.3631440434863,174.55457341473542,1510.9608531705294,2209.179146829471,62.245671176870445,7.164712204583161,1.1796012374040998,26.59895911232402,17.112638587851283,22.352012980623588,1847.75,1963.6,1905.675,1722.0,54706.62999999998
2021-04-08,2014.1,2093.9,1994.7,2073.3,1055.16,246.0,2140.7292194549,2097.88,2053.0600000000004,1881.0700000000002,1774.214,1574.7895999999998,1026.8439,2003.0349658571995,1795.9556452049292,187.25746740784535,1506.5550651843096,2255.5849348156908,67.09090655052046,8.531827216064848,11.915696240343607,30.08073184430822,15.476457402489393,22.358419675748838,1868.5500000000002,2041.5,1955.025,1742.8000000000002,55761.789999999986
2021-04-09,2074.7,2194.3,2050.0,2190.0,6761.025,555.0,2164.9647603877,2101.6200000000003,2075.4800000000005,1898.67,1776.5180000000003,1588.7107999999998,1035.8192,2021.8871135918853,1809.6552888702195,193.64590132507394,1511.3781973498521,2285.961802650148,62.98808128480948,6.773046464055575,-2.717801208682644,27.289474700238873,13.929634679927396,23.052986400934973,1870.4,2065.0,1967.7,1744.65,49000.764999999985
2021-04-10,2192.8,2198.0,2083.8,2135.0,1060.903,215.0,2142.6025038104,2114.62,2092.05,1921.4600000000003,1780.628,1602.934,1044.97165,2040.7746687930446,1823.5731065971106,195.53559369076592,1530.3888126184684,2312.531187381532,63.81563404071643,5.383178675290381,-1.5048653335042559,25.473580465932915,13.002729945442088,23.721470491347485,1870.4,2065.0,1967.7,1744.65,50061.66799999998
2021-04-11,2125.0,2164.0,2119.9,2154.1,1030.232,260.0,2143.0688582766,2142.88,2098.88,1945.7900000000002,1786.5859999999998,1616.704,1054.0589,2058.092573251181,1837.2477310229458,193.6696101612236,1558.4507796775529,2333.1292203224475,64.17245434163792,3.960388100852164,0.9513584474384515,26.594811701415043,13.51039319082773,24.343294869122644,1871.1,2065.7,1968.3999999999999,1745.35,51091.89999999998
2021-04-12,2150.2,2199.4,2102.9,2162.0,9855.259,928.0,2261.5414063598,2202.18,2134.13,1985.5400000000002,1801.786,1629.4531999999997,1064.1547500000001,2102.6222056438696,1858.7662183698935,195.0266658690559,1595.4866682618883,2375.593331738112,71.99527023724822,8.385262983799777,5.0574006996300795,32.35580469676718,11.466126812229547,25.01161850616717,1959.65,2154.25,2056.95,1833.9,60947.15899999998
2021-04-13,2160.9,2376.5,2155.8,2369.8,11412.301,1057.0,2378.7142268242,2254.76,2176.32,2027.235,1818.382,1644.0616,1074.62625,2152.6618905518885,1882.7729339996006,201.24765160120606,1624.7396967975878,2429.730303202412,74.40232887614557,12.372967874319897,0.04584993373850921,35.52276818705931,10.54457914551158,26.663462187841212,2012.35,2206.95,2109.6499999999996,1886.6,72359.45999999998
2021-04-14,2377.0,2481.9,2291.8,2452.9,5685.871,1094.0,2468.1656993273,2312.3199999999997,2206.9700000000003,2063.645,1834.338,1657.3447,1084.947,2191.253049044476,1904.5933522540654,203.63253785925386,1656.3799242814923,2470.910075718508,71.98870388623506,12.516746232154851,-11.44554185074081,36.158815652383275,9.690119239523638,28.64976392436592,2044.8000000000002,2239.4,2142.1000000000004,1919.0500000000002,66673.58899999998
2021-04-15,2455.8,2546.8,2406.8,2422.8,2820.437,847.0,2422.0896317486,2378.42,2246.52,2101.96,1854.932,1669.9822,1095.5998,2233.1597563238365,1928.0291421563775,207.1114878513514,1687.7370242972972,2516.1829757027026,73.86343278303401,12.97128428386764,1.6078924112543689,32.93223620451614,14.498139720098555,30.63069214860059,2044.8000000000002,2270.75,2157.775,1919.0500000000002,69494.02599999998
2021-04-16,2419.4,2498.6,2300.0,2484.6,7932.182,1650.0,2161.4139372243,2376.2,2259.54,2124.755,1867.888,1680.1042000000002,1104.5843,2221.4083625632884,1937.0344596177495,184.9715936975202,1754.8118126049596,2494.6981873950403,53.17028113063928,2.08146896101065,-32.27627826678293,25.063271490122396,27.406712466092177,31.043392470469698,2044.8000000000002,2235.3500000000004,2140.0750000000003,1919.0500000000002,61561.84399999998
2021-04-17,2484.9,2484.9,1923.9,2150.9,2869.963,870.0,2189.8152406843,2356.7,2279.44,2147.8100000000004,1886.0739999999998,1690.9872,1114.1306000000002,2228.6785964828186,1950.5811690020873,172.7877220753851,1802.2345558492302,2493.3854441507706,57.801942273116296,-1.7027648232163983,-4.820490928896483,21.813487467966883,23.853070384402315,29.14502510722486,2044.8000000000002,2235.3500000000004,2140.0750000000003,1919.0500000000002,64431.806999999986
2021-04-18,2181.5,2279.2,2041.6,2272.3,9486.719,3486.0,2173.7540055946,2295.62,2275.19,2164.1250000000005,1900.224,1699.2419,1123.0984,2217.08165412813,1958.5378387642086,155.7424729320828,1852.6400541358348,2475.609945864166,52.097505877613166,-8.119976247938673,-6.860384224327085,19.615872380165047,21.449976085788208,27.382255424788724,2058.0,2235.3500000000004,2146.675,1919.0500000000002,54945.08799999999
2021-04-19,2272.8,2273.8,2051.2,2147.5,12044.901,2476.0,2248.2282371935,2272.46,2292.3900000000003,2183.9350000000004,1914.9719999999998,1711.312,1132.9053,2229.927132109826,1972.6177180335371,147.2252263540476,1889.484547291905,2478.3854527080957,57.82606291321993,-7.429175107190538,10.39225129769357,19.974548585759518,18.337479924330637,25.744411842876723,2080.7,2235.3500000000004,2158.025,1919.0500000000002,66989.98899999999
2021-04-20,2140.3,2361.9,2059.2,2307.0,8943.971,2718.0,2377.17031805,2265.1600000000003,2321.79,2206.92,1933.114,1724.57,1143.41085,2261.094684665565,1991.8299090307116,150.74620260557336,1905.4275947888534,2508.412405211147,62.13950893387329,-3.0438334130434725,23.636752822817982,21.936445084428858,16.691260097124715,24.25821741916361,2106.8500000000004,2235.3500000000004,2171.1000000000004,1985.9,75933.95999999999
2021-04-21,2293.6,2467.2,2234.6,2448.1,11312.31,2654.0,2451.8973808621,2275.1600000000003,2325.6800000000003,2212.28,1945.97,1736.2969999999998,1152.6512,2252.4954439990556,2000.277516932935,148.51451646219834,1915.2509670756035,2509.309032924397,52.08814012844759,-7.971408011280005,-22.8400404100933,23.1134787874571,17.04224667713434,23.503262201577396,2154.5,2283.0,2218.75,2044.55,64621.649999999994
2021-04-22,2452.7,2642.1,2119.1,2200.9,3387.216,1726.0,2271.1392133245,2285.7200000000003,2321.21,2227.67,1963.09,1748.435,1162.50715,2262.867523427762,2013.402151887876,143.37108181220015,1940.9278363755998,2514.4121636244004,55.94399204282666,-7.356044826579186,-3.6665499987877226,20.640231674366856,15.528486288634694,22.899370518995983,2164.7,2283.0,2223.85,2044.55,68008.866
2021-04-23,2228.9,2381.6,2108.7,2325.1,2344.929,2202.0,2230.5934980547,2294.4,2295.0099999999998,2235.665,1975.4879999999998,1758.4559999999997,1171.76995,2252.5864486523674,2020.574041269534,136.4734196647852,1962.7181606704296,2508.6118393295706,51.153619509458046,-10.926512441203379,-6.69265756985056,18.85031604795194,14.181859918296261,22.2732052215339,2208.3,2283.0,2245.65,2044.55,65663.93699999999
2021-04-24,2306.3,2327.6,2157.2,2190.9,4902.133,3602.0,2305.2474020595,2324.7,2298.5800000000004,2252.775,1991.388,1771.4409999999998,1182.35065,2282.0026702734576,2038.2686329569058,141.78368691425888,1969.2076261714824,2536.342373828518,58.74042370216697,-5.089078345001141,18.61134317274668,20.302398740877745,12.20871434342816,21.746674566805794,2208.3,2283.0,2245.65,2046.4,70566.06999999999
2021-04-25,2191.7,2477.6,2165.1,2458.5,1415.025,1587.0,2495.6762230349,2336.62,2300.89,2273.705,2006.4819999999997,1784.3339999999998,1193.1372000000001,2314.245145948678,2057.2361880008657,146.88230483962522,1979.9403903207494,2567.4696096792504,59.97142990411509,-0.3190866129624226,16.986911723753806,20.676596421748485,11.254726261715527,21.99509262286087,2265.4,2341.85,2303.625,2078.55,71981.09499999999
2021-04-26,2451.5,2550.3,2427.0,2507.7,6909.044,2292.0,2604.5600276247,2421.38,2348.27,2303.9049999999997,2022.198,1798.63,1204.37955,2358.595839384581,2080.164750884515,153.69342690889744,1996.5181461822049,2611.2918538177946,62.81284007678597,5.467126821698294,6.808049685886473,23.822035949003475,10.475678608975295,22.579626692656426,2321.75,2385.3999999999996,2353.575,2131.2,78890.13899999998
2021-04-27,2513.2,2719.6,2513.2,2624.7,3600.172,2636.0,2703.12811624,2493.0199999999995,2389.37,2334.4049999999997,2039.772,1812.231,1215.94175,2404.9821480439264,2104.5345985350777,165.01367966020462,2004.3776406795905,2664.432359320409,64.18414980519113,9.772281839298245,3.7019450882218337,23.29703263088303,9.700667680384074,23.75800185498473,2344.7,2412.35,2378.5249999999996,2154.15,82490.31099999999
2021-04-28,2623.5,2765.5,2565.2,2683.3,6678.009,2412.0,2740.149665836,2608.02,2451.21,2363.2,2059.514,1826.244,1227.9062,2456.5418411805085,2131.257218619952,186.19108195614695,1990.817836087706,2735.5821639122937,66.08273663494325,13.571953740260255,4.614473034186247,22.707012805704323,9.061997038752633,25.01305489386816,2362.1000000000004,2454.5,2408.3,2171.55,89168.31999999999
2021-04-29,2693.3,2800.3,2682.5,2765.9,885.875,972.0,2790.0025565684,2685.56,2505.13,2398.7599999999998,2080.278,1841.6689999999999,1240.2255499999999,2512.2072924404356,2160.1446106586236,206.06623546811505,1986.6275290637695,2810.89247093623,67.86609602140541,16.70639211288662,4.283369292289251,22.9167597121068,8.595136671921054,26.307058933097032,2387.0,2479.3999999999996,2433.2,2196.45,90054.19499999999
2021-04-30,2771.3,2850.1,2728.9,2846.2,1471.012,1280.0,2915.2415771591,2769.9199999999996,2553.27,2437.5299999999997,2103.474,1859.235,1252.96685,2571.8205363775164,2191.2305184995894,228.1479828970676,1981.2340342058646,2893.825965794135,69.64891182112402,19.265663734397883,-0.49746475976135685,27.363379167312385,9.017380202336232,27.699696213994997,2440.05,2532.45,2486.25,2249.5,91525.207
2021-05-01,2850.1,2956.2,2810.0,2929.5,1561.422,1847.0,2966.055744123,2855.8,2638.59,2482.1349999999998,2126.5440000000003,1877.3440000000003,1266.35655,2640.7176026093,2226.0948376560227,255.48773997004375,1971.1595200599122,2993.1104799400873,72.13890884550132,22.440917014350532,0.7104221368918218,28.96308742376945,8.460668801960752,29.345357088638906,2492.05,2608.7,2550.375,2301.5,93086.629
2021-05-02,2923.0,3060.2,2855.6,3054.1,3844.649,4716.0,3276.5629742533,2989.3,2741.16,2531.185,2156.294,1897.5970000000002,1281.26585,2742.157945093685,2271.538603389175,316.1741122783469,1898.8367754433061,3163.5332245566938,76.98157336805654,30.67984992358592,-3.8463777295544475,37.28563038941367,7.43252618212432,31.22352999143617,2689.95,2810.55,2750.25,2499.4,96931.278
2021-05-03,3054.2,3456.0,3053.1,3350.8,3603.151,5369.0,3318.8020888384,3087.48,2847.75,2571.38,2186.326,1915.8569999999997,1295.7257,2815.67823865173,2311.3480970164364,352.6611129682442,1866.0577740635117,3276.7022259364885,72.6718680317796,29.980960195868704,-10.094960660719096,36.18943137991607,6.781514861672881,33.77029479979495,2726.8500000000004,2978.4,2852.625,2536.3,93328.12700000001
2021-05-04,3352.9,3529.8,3167.9,3256.8,6097.144,5586.0,3376.4863093442,3206.7200000000003,2946.14,2622.3599999999997,2219.8880000000004,1936.8630000000003,1311.0929999999998,2905.2099188443403,2357.0482129007123,398.2472741902959,1825.8654516194078,3418.8545483805915,75.5789658612118,31.977666195954995,3.757758460621986,33.40265270280801,6.128481840108819,36.24931369772429,2739.05,3033.7,2886.375,2548.5,99425.27100000001
2021-05-05,3252.8,3554.2,3228.0,3442.4,4895.559,4561.0,3466.4824438843,3305.8,3037.86,2669.375,2251.786,1958.2920000000001,1326.3522500000001,2979.451359009435,2400.19469010843,433.18023139912646,1803.014537201747,3535.735462798253,74.77130429419091,29.45692394586989,0.7620631835091132,35.29107377986803,6.157986742908575,38.594824243074434,2766.95,3087.6,2927.2749999999996,2576.4,94529.71200000001
2021-05-06,3442.4,3610.0,3352.2,3424.9,2645.628,2911.0,3500.7844143999,3407.44,3131.62,2739.945,2287.276,1980.8729999999998,1342.2685999999999,3062.715450579515,2447.149432558203,457.26351754212885,1825.4179649157425,3654.472035084258,76.8619859996895,28.781385226200825,4.499010871516688,33.69349219029451,5.879222591081588,40.85851420709791,2766.95,3146.25,2956.6,2576.4,97175.34000000001
2021-05-07,3420.9,3588.9,3404.5,3562.3,6859.871,5570.0,3736.9756618018,3516.8,3253.05,2821.21,2328.4,2006.82,1359.8593000000003,3181.9846719252987,2505.7546846654886,508.48754842178863,1804.2349031564227,3838.1850968435774,80.99989257378775,34.87883073909774,2.7434467984243156,39.69551818932679,5.013235195951274,42.99769226086781,2943.95,3346.45,3145.2,2753.4,104035.21100000001
